Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Experimental evidence supports a sex-specific selective sieve in mitochondrial genome evolution.,"Innocenti P, Morrow EH, Dowling DK",Science,2011,2011-05-13,2011-05-14,332,6031,845-848,10.1126/science.1201157,21566193,Array and Analysis Facility,,b53086961f1e45b0b13944910d3c1dc4,https://publications.scilifelab.se/publication/b53086961f1e45b0b13944910d3c1dc4,https://doi.org/10.1126/science.1201157,https://www.ncbi.nlm.nih.gov/pubmed/21566193
Cys-X scanning for expansion of active-site residues and modulation of catalytic functions in a glutathione transferase.,"Norrgård MA, Hellman U, Mannervik B",J. Biol. Chem.,2011,2011-05-13,2011-04-02,286,19,16871-16878,10.1074/jbc.M111.230078,21454564,NGI Uppsala (Uppsala Genome Center),,c78777ade0d647c8bb89f2dbabcd3ba7,https://publications.scilifelab.se/publication/c78777ade0d647c8bb89f2dbabcd3ba7,https://doi.org/10.1074/jbc.M111.230078,https://www.ncbi.nlm.nih.gov/pubmed/21454564
Methods for Analysis of Transcription Factor DNA-Binding Specificity In Vitro.,"Jolma A, Taipale J",Subcell. Biochem.,2011,2011-05-11,2011-05-11,52,,155-173,10.1007/978-90-481-9069-0_7,21557082,Karolinska High Throughput Center (KHTC),,ca045d3361f44f1c9dd7e9248c4c1e98,https://publications.scilifelab.se/publication/ca045d3361f44f1c9dd7e9248c4c1e98,https://doi.org/10.1007/978-90-481-9069-0_7,https://www.ncbi.nlm.nih.gov/pubmed/21557082
Growth differentiation factor 15: a prognostic marker for recurrence in colorectal cancer.,"Wallin U, Glimelius B, Jirström K, Darmanis S, Nong RY, Pontén F, Johansson C, Påhlman L, Birgisson H",Br. J. Cancer,2011,2011-05-10,2011-04-07,104,10,1619-1627,10.1038/bjc.2011.112,21468045,Tissue Profiling,,bc15673d6bcc443a91b105cd85fb16bd,https://publications.scilifelab.se/publication/bc15673d6bcc443a91b105cd85fb16bd,https://doi.org/10.1038/bjc.2011.112,https://www.ncbi.nlm.nih.gov/pubmed/21468045
Melanoma cells produce multiple laminin isoforms and strongly migrate on α5 laminin(s) via several integrin receptors.,"Oikawa Y, Hansson J, Sasaki T, Rousselle P, Domogatskaya A, Rodin S, Tryggvason K, Patarroyo M",Exp. Cell Res.,2011,2011-05-01,2011-01-05,317,8,1119-1133,10.1016/j.yexcr.2010.12.019,21195710,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,2542fca589754fc69c85633b9604f02c,https://publications.scilifelab.se/publication/2542fca589754fc69c85633b9604f02c,https://doi.org/10.1016/j.yexcr.2010.12.019,https://www.ncbi.nlm.nih.gov/pubmed/21195710
"Characterization of NPY Y2 receptor protein expression in the mouse brain. II. Coexistence with NPY, the Y1 receptor, and other neurotransmitter-related molecules.","Stanić D, Mulder J, Watanabe M, Hökfelt T",J. Comp. Neurol.,2011,2011-05-01,2011-04-01,519,7,1219-1257,10.1002/cne.22608,21452195,Fluorescence Tissue Profiling,,2af340190511436e870f8637d5f43f89,https://publications.scilifelab.se/publication/2af340190511436e870f8637d5f43f89,https://doi.org/10.1002/cne.22608,https://www.ncbi.nlm.nih.gov/pubmed/21452195
Directional genetic selection by pulp mill effluent on multiple natural populations of three-spined stickleback (Gasterosteus aculeatus).,"Lind EE, Grahn M",Ecotoxicology,2011,2011-05-00,2011-04-02,20,3,503-512,10.1007/s10646-011-0639-8,21455608,NGI Uppsala (Uppsala Genome Center),,33d391ea923b4bf38faba4133d79ba7e,https://publications.scilifelab.se/publication/33d391ea923b4bf38faba4133d79ba7e,https://doi.org/10.1007/s10646-011-0639-8,https://www.ncbi.nlm.nih.gov/pubmed/21455608
The 12q14 microdeletion syndrome: six new cases confirming the role of HMGA2 in growth.,"Lynch SA, Foulds N, Thuresson AC, Collins AL, Annerén G, Hedberg BO, Delaney CA, Iremonger J, Murray CM, Crolla JA, Costigan C, Lam W, Fitzpatrick DR, Regan R, Ennis S, Sharkey F",Eur. J. Hum. Genet.,2011,2011-05-00,2011-01-27,19,5,534-539,10.1038/ejhg.2010.215,21267005,"Array and Analysis Facility, NGI Uppsala (Uppsala Genome Center)",,3c311d033f2f4e079d7daf1f85bbb354,https://publications.scilifelab.se/publication/3c311d033f2f4e079d7daf1f85bbb354,https://doi.org/10.1038/ejhg.2010.215,https://www.ncbi.nlm.nih.gov/pubmed/21267005
Parental criticism and externalizing behavior problems in adolescents: the role of environment and genotype-environment correlation.,"Narusyte J, Neiderhiser JM, Andershed AK, D'Onofrio BM, Reiss D, Spotts E, Ganiban J, Lichtenstein P",J Abnorm Psychol,2011,2011-05-00,2011-02-02,120,2,365-376,10.1037/a0021815,21280930,Mutation Analysis Facility (MAF),,c4d3e805f38848189e13204dcfd51b1a,https://publications.scilifelab.se/publication/c4d3e805f38848189e13204dcfd51b1a,https://doi.org/10.1037/a0021815,https://www.ncbi.nlm.nih.gov/pubmed/21280930
Nitrogenase gene amplicons from global marine surface waters are dominated by genes of non-cyanobacteria.,"Farnelid H, Andersson AF, Bertilsson S, Al-Soud WA, Hansen LH, Sørensen S, Steward GF, Hagström Å, Riemann L",PLoS ONE,2011,2011-04-29,2011-04-29,6,4,e19223,10.1371/journal.pone.0019223,21559425,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,a46d60b67e3c4ad1931e3df667e27017,https://publications.scilifelab.se/publication/a46d60b67e3c4ad1931e3df667e27017,https://doi.org/10.1371/journal.pone.0019223,https://www.ncbi.nlm.nih.gov/pubmed/21559425
Large scale library generation for high throughput sequencing.,"Borgström E, Lundin S, Lundeberg J",PLoS ONE,2011,2011-04-27,2011-04-27,6,4,e19119,10.1371/journal.pone.0019119,21589638,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,c29aadb8392f487487302b27fddcc407,https://publications.scilifelab.se/publication/c29aadb8392f487487302b27fddcc407,https://doi.org/10.1371/journal.pone.0019119,https://www.ncbi.nlm.nih.gov/pubmed/21589638
Novel asymmetrically localizing components of human centrosomes identified by complementary proteomics methods.,"Jakobsen L, Vanselow K, Skogs M, Toyoda Y, Lundberg E, Poser I, Falkenby LG, Bennetzen M, Westendorf J, Nigg EA, Uhlen M, Hyman AA, Andersen JS",EMBO J.,2011,2011-04-20,2011-03-15,30,8,1520-1535,10.1038/emboj.2011.63,21399614,Cell Profiling,,686f536c265a43c5be5d03c143d4c835,https://publications.scilifelab.se/publication/686f536c265a43c5be5d03c143d4c835,https://doi.org/10.1038/emboj.2011.63,https://www.ncbi.nlm.nih.gov/pubmed/21399614
Structure and assembly-disassembly properties of wild-type transthyretin amyloid protofibrils observed with atomic force microscopy.,"Pires RH, Saraiva MJ, Damas AM, Kellermayer MS",J. Mol. Recognit.,2011,2011-04-20,2011-04-20,24,3,467-476,10.1002/jmr.1112,21504025,"Mass Spectrometry-based Proteomics, Uppsala",,dbe52e1f133d4beb8fd0c3a4cc18ef06,https://publications.scilifelab.se/publication/dbe52e1f133d4beb8fd0c3a4cc18ef06,https://doi.org/10.1002/jmr.1112,https://www.ncbi.nlm.nih.gov/pubmed/21504025
"Clostridium botulinum group III: a group with dual identity shaped by plasmids, phages and mobile elements.","Skarin H, Håfström T, Westerberg J, Segerman B",BMC Genomics,2011,2011-04-12,2011-04-12,12,,185,10.1186/1471-2164-12-185,21486474,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,6020ba73a1074d6781fddb32a0955729,https://publications.scilifelab.se/publication/6020ba73a1074d6781fddb32a0955729,https://doi.org/10.1186/1471-2164-12-185,https://www.ncbi.nlm.nih.gov/pubmed/21486474
Synthesis and application of a bromomethyl substituted scaffold to be used for efficient optimization of anti-virulence activity.,"Chorell E, Bengtsson C, Sainte-Luce Banchelin T, Das P, Uvell H, Sinha AK, Pinkner JS, Hultgren SJ, Almqvist F",Eur J Med Chem,2011,2011-04-00,2011-02-15,46,4,1103-1116,10.1016/j.ejmech.2011.01.025,21316127,Chemical Biology Consortium Sweden (CBCS),Collaborative,1c2920749c0e4106a3ec98ce2a1bca13,https://publications.scilifelab.se/publication/1c2920749c0e4106a3ec98ce2a1bca13,https://doi.org/10.1016/j.ejmech.2011.01.025,https://www.ncbi.nlm.nih.gov/pubmed/21316127
A candidate gene study of the type I interferon pathway implicates IKBKE and IL8 as risk loci for SLE.,"Sandling JK, Garnier S, Sigurdsson S, Wang C, Nordmark G, Gunnarsson I, Svenungsson E, Padyukov L, Sturfelt G, Jönsen A, Bengtsson AA, Truedsson L, Eriksson C, Rantapää-Dahlqvist S, Mälarstig A, Strawbridge RJ, Hamsten A, Criswell LA, Graham RR, Behrens TW, Eloranta ML, Alm G, Rönnblom L, Syvänen AC",Eur. J. Hum. Genet.,2011,2011-04-00,2010-12-24,19,4,479-484,10.1038/ejhg.2010.197,21179067,NGI Uppsala (SNP&SEQ Technology Platform),,748a3d45ec0e4674b8121c28a2cb233f,https://publications.scilifelab.se/publication/748a3d45ec0e4674b8121c28a2cb233f,https://doi.org/10.1038/ejhg.2010.197,https://www.ncbi.nlm.nih.gov/pubmed/21179067
Kynurenine 3-monooxygenase (KMO) polymorphisms in schizophrenia: an association study.,"Holtze M, Saetre P, Erhardt S, Schwieler L, Werge T, Hansen T, Nielsen J, Djurovic S, Melle I, Andreassen OA, Hall H, Terenius L, Agartz I, Engberg G, Jönsson EG, Schalling M",Schizophr. Res.,2011,2011-04-00,2010-10-30,127,1-3,270-272,10.1016/j.schres.2010.10.002,21030213,NGI Uppsala (SNP&SEQ Technology Platform),,abe1b0f948cc41378846035fee301ed7,https://publications.scilifelab.se/publication/abe1b0f948cc41378846035fee301ed7,https://doi.org/10.1016/j.schres.2010.10.002,https://www.ncbi.nlm.nih.gov/pubmed/21030213
Utilizing twins concordance rates to infer the predisposition to myasthenia gravis.,"Ramanujam R, Pirskanen R, Ramanujam S, Hammarström L",Twin Res Hum Genet,2011,2011-04-00,2011-03-24,14,2,129-136,10.1375/twin.14.2.129,21425894,Mutation Analysis Facility (MAF),,f0314f8754d14b05883ff8e1db48007a,https://publications.scilifelab.se/publication/f0314f8754d14b05883ff8e1db48007a,https://doi.org/10.1375/twin.14.2.129,https://www.ncbi.nlm.nih.gov/pubmed/21425894
FATP4 missense and nonsense mutations cause similar features in Ichthyosis Prematurity Syndrome.,"Sobol M, Dahl N, Klar J",BMC Res Notes,2011,2011-03-30,2011-03-30,4,,90,10.1186/1756-0500-4-90,21450060,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,a8022e2181c949ed840b4aae04ff21a4,https://publications.scilifelab.se/publication/a8022e2181c949ed840b4aae04ff21a4,https://doi.org/10.1186/1756-0500-4-90,https://www.ncbi.nlm.nih.gov/pubmed/21450060
"Human oral, gut, and plaque microbiota in patients with atherosclerosis.","Koren O, Spor A, Felin J, Fåk F, Stombaugh J, Tremaroli V, Behre CJ, Knight R, Fagerberg B, Ley RE, Bäckhed F",Proc. Natl. Acad. Sci. U.S.A.,2011,2011-03-15,2010-10-13,108 Suppl 1,,4592-4598,10.1073/pnas.1011383107,20937873,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,4d3f09c6a5b6444abc9f2514f6c1f3e9,https://publications.scilifelab.se/publication/4d3f09c6a5b6444abc9f2514f6c1f3e9,https://doi.org/10.1073/pnas.1011383107,https://www.ncbi.nlm.nih.gov/pubmed/20937873
Molecular characterization of acquired tolerance of tumor cells to picropodophyllin (PPP).,"Hashemi J, Worrall C, Vasilcanu D, Fryknäs M, Sulaiman L, Karimi M, Weng WH, Lui WO, Rudduck C, Axelson M, Jernberg-Wiklund H, Girnita L, Larsson O, Larsson C",PLoS ONE,2011,2011-03-14,2011-03-14,6,3,e14757,10.1371/journal.pone.0014757,21423728,Mutation Analysis Facility (MAF),,4b2162ad67b4445ebf3fa76db2933919,https://publications.scilifelab.se/publication/4b2162ad67b4445ebf3fa76db2933919,https://doi.org/10.1371/journal.pone.0014757,https://www.ncbi.nlm.nih.gov/pubmed/21423728
5'UTR variants of ribosomal protein S19 transcript determine translational efficiency: implications for Diamond-Blackfan anemia and tissue variability.,"Badhai J, Schuster J, Gidlöf O, Dahl N",PLoS ONE,2011,2011-03-11,2011-03-11,6,3,e17672,10.1371/journal.pone.0017672,21412415,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,12c59bf9c9c44c028cd3626afc5aa4d5,https://publications.scilifelab.se/publication/12c59bf9c9c44c028cd3626afc5aa4d5,https://doi.org/10.1371/journal.pone.0017672,https://www.ncbi.nlm.nih.gov/pubmed/21412415
An assessment of CETP sequence variation in relation to cognitive decline and dementia risk.,"Reynolds CA, Gatz M, Pedersen NL, Prince JA",Int J Mol Epidemiol Genet,2011,2011-03-10,2011-03-10,2,2,122-129,,21686126,NGI Uppsala (SNP&SEQ Technology Platform),,4a704b5db6174a42974b0988a638573d,https://publications.scilifelab.se/publication/4a704b5db6174a42974b0988a638573d,,https://www.ncbi.nlm.nih.gov/pubmed/21686126
Decoding a substantial set of samples in parallel by massive sequencing.,"Neiman M, Lundin S, Savolainen P, Ahmadian A",PLoS ONE,2011,2011-03-09,2011-03-09,6,3,e17785,10.1371/journal.pone.0017785,21408018,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,8f5f30934878425b800b2dbf5ce56342,https://publications.scilifelab.se/publication/8f5f30934878425b800b2dbf5ce56342,https://doi.org/10.1371/journal.pone.0017785,https://www.ncbi.nlm.nih.gov/pubmed/21408018
A genome-wide association study in Europeans and South Asians identifies five new loci for coronary artery disease.,Coronary Artery Disease (C4D) Genetics Consortium ,Nat. Genet.,2011,2011-03-06,2011-03-06,43,4,339-344,10.1038/ng.782,21378988,NGI Uppsala (SNP&SEQ Technology Platform),,c3a4ef6ee1004e53936a995f425ee3da,https://publications.scilifelab.se/publication/c3a4ef6ee1004e53936a995f425ee3da,https://doi.org/10.1038/ng.782,https://www.ncbi.nlm.nih.gov/pubmed/21378988
Antibody suspension bead arrays.,"Schwenk JM, Nilsson P",Methods Mol. Biol.,2011,2011-03-04,2011-03-04,723,,29-36,10.1007/978-1-61779-043-0_3,21370057,Plasma Profiling,Technology development,2759f61b2b44435d8c551e4ed8476e7b,https://publications.scilifelab.se/publication/2759f61b2b44435d8c551e4ed8476e7b,https://doi.org/10.1007/978-1-61779-043-0_3,https://www.ncbi.nlm.nih.gov/pubmed/21370057
Bioinformatic tools for using whole genome sequencing as a rapid high resolution diagnostic typing tool when tracing bioterror organisms in the food and feed chain.,"Segerman B, De Medici D, Ehling Schulz M, Fach P, Fenicia L, Fricker M, Wielinga P, Van Rotterdam B, Knutsson R",Int. J. Food Microbiol.,2011,2011-03-01,2010-09-10,145 Suppl 1,,S167-S176,10.1016/j.ijfoodmicro.2010.06.027,20826036,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,6295ee8d911c4628865b4228aa2fcc16,https://publications.scilifelab.se/publication/6295ee8d911c4628865b4228aa2fcc16,https://doi.org/10.1016/j.ijfoodmicro.2010.06.027,https://www.ncbi.nlm.nih.gov/pubmed/20826036
"Association of EBF1, FAM167A(C8orf13)-BLK and TNFSF4 gene variants with primary Sjögren's syndrome.","Nordmark G, Kristjansdottir G, Theander E, Appel S, Eriksson P, Vasaitis L, Kvarnström M, Delaleu N, Lundmark P, Lundmark A, Sjöwall C, Brun JG, Jonsson MV, Harboe E, Gøransson LG, Johnsen SJ, Söderkvist P, Eloranta ML, Alm G, Baecklund E, Wahren-Herlenius M, Omdal R, Rönnblom L, Jonsson R, Syvänen AC",Genes Immun.,2011,2011-03-00,2010-09-24,12,2,100-109,10.1038/gene.2010.44,20861858,NGI Uppsala (SNP&SEQ Technology Platform),,360adb2100cc47fdb8d5f1cb573f8f70,https://publications.scilifelab.se/publication/360adb2100cc47fdb8d5f1cb573f8f70,https://doi.org/10.1038/gene.2010.44,https://www.ncbi.nlm.nih.gov/pubmed/20861858
Ultra-deep sequencing of mouse mitochondrial DNA: mutational patterns and their origins.,"Ameur A, Stewart JB, Freyer C, Hagström E, Ingman M, Larsson NG, Gyllensten U",PLoS Genet.,2011,2011-03-00,2011-03-24,7,3,e1002028,10.1371/journal.pgen.1002028,21455489,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,44ff17fa893645fda398ce68c707b6d8,https://publications.scilifelab.se/publication/44ff17fa893645fda398ce68c707b6d8,https://doi.org/10.1371/journal.pgen.1002028,https://www.ncbi.nlm.nih.gov/pubmed/21455489
CUBN is a gene locus for albuminuria.,"Böger CA, Chen MH, Tin A, Olden M, Köttgen A, de Boer IH, Fuchsberger C, O'Seaghdha CM, Pattaro C, Teumer A, Liu CT, Glazer NL, Li M, O'Connell JR, Tanaka T, Peralta CA, Kutalik Z, Luan J, Zhao JH, Hwang SJ, Akylbekova E, Kramer H, van der Harst P, Smith AV, Lohman K, de Andrade M, Hayward C, Kollerits B, Tönjes A, Aspelund T, Ingelsson E, Eiriksdottir G, Launer LJ, Harris TB, Shuldiner AR, Mitchell BD, Arking DE, Franceschini N, Boerwinkle E, Egan J, Hernandez D, Reilly M, Townsend RR, Lumley T, Siscovick DS, Psaty BM, Kestenbaum B, Haritunians T, Bergmann S, Vollenweider P, Waeber G, Mooser V, Waterworth D, Johnson AD, Florez JC, Meigs JB, Lu X, Turner ST, Atkinson EJ, Leak TS, Aasarød K, Skorpen F, Syvänen AC, Illig T, Baumert J, Koenig W, Krämer BK, Devuyst O, Mychaleckyj JC, Minelli C, Bakker SJ, Kedenko L, Paulweber B, Coassin S, Endlich K, Kroemer HK, Biffar R, Stracke S, Völzke H, Stumvoll M, Mägi R, Campbell H, Vitart V, Hastie ND, Gudnason V, Kardia SL, Liu Y, Polasek O, Curhan G, Kronenberg F, Prokopenko I, Rudan I, Arnlöv J, Hallan S, Navis G, CKDGen Consortium , Parsa A, Ferrucci L, Coresh J, Shlipak MG, Bull SB, Paterson NJ, Wichmann HE, Wareham NJ, Loos RJ, Rotter JI, Pramstaller PP, Cupples LA, Beckmann JS, Yang Q, Heid IM, Rettig R, Dreisbach AW, Bochud M, Fox CS, Kao WH",J. Am. Soc. Nephrol.,2011,2011-03-00,2011-03-01,22,3,555-570,10.1681/ASN.2010060598,21355061,NGI Uppsala (SNP&SEQ Technology Platform),,6aa7f8f98e21473694890d64d59fcfb4,https://publications.scilifelab.se/publication/6aa7f8f98e21473694890d64d59fcfb4,https://doi.org/10.1681/ASN.2010060598,https://www.ncbi.nlm.nih.gov/pubmed/21355061
A novel unstable duplication upstream of HAS2 predisposes to a breed-defining skin phenotype and a periodic fever syndrome in Chinese Shar-Pei dogs.,"Olsson M, Meadows JRS, Truvé K, Rosengren Pielberg G, Puppo F, Mauceli E, Quilez J, Tonomura N, Zanna G, Docampo MJ, Bassols A, Avery AC, Karlsson EK, Thomas A, Kastner DL, Bongcam-Rudloff E, Webster MT, Sanchez A, Hedhammar A, Remmers EF, Andersson L, Ferrer L, Tintle L, Lindblad-Toh K",PLoS Genet.,2011,2011-03-00,2011-03-17,7,3,e1001332,10.1371/journal.pgen.1001332,21437276,NGI Uppsala (SNP&SEQ Technology Platform),,9e240ec071d04bc6a6782376703f9f72,https://publications.scilifelab.se/publication/9e240ec071d04bc6a6782376703f9f72,https://doi.org/10.1371/journal.pgen.1001332,https://www.ncbi.nlm.nih.gov/pubmed/21437276
Genome-wide association analysis identifies variants associated with nonalcoholic fatty liver disease that have distinct effects on metabolic traits.,"Speliotes EK, Yerges-Armstrong LM, Wu J, Hernaez R, Kim LJ, Palmer CD, Gudnason V, Eiriksdottir G, Garcia ME, Launer LJ, Nalls MA, Clark JM, Mitchell BD, Shuldiner AR, Butler JL, Tomas M, Hoffmann U, Hwang SJ, Massaro JM, O'Donnell CJ, Sahani DV, Salomaa V, Schadt EE, Schwartz SM, Siscovick DS, NASH CRN , GIANT Consortium , MAGIC Investigators , Voight BF, Carr JJ, Feitosa MF, Harris TB, Fox CS, Smith AV, Kao WH, Hirschhorn JN, Borecki IB, GOLD Consortium ",PLoS Genet.,2011,2011-03-00,2011-03-10,7,3,e1001324,10.1371/journal.pgen.1001324,21423719,NGI Uppsala (SNP&SEQ Technology Platform),,a3efa561874145b4b41e3df3ac114ab9,https://publications.scilifelab.se/publication/a3efa561874145b4b41e3df3ac114ab9,https://doi.org/10.1371/journal.pgen.1001324,https://www.ncbi.nlm.nih.gov/pubmed/21423719
Systematic antibody and antigen-based proteomic profiling with microarrays.,"Ayoglu B, Häggmark A, Neiman M, Igel U, Uhlén M, Schwenk JM, Nilsson P",Expert Rev. Mol. Diagn.,2011,2011-03-00,2011-03-17,11,2,219-234,10.1586/erm.10.110,21405972,"Autoimmunity Profiling, Plasma Profiling","Technology development, Technology development",afa95f4100dc4c0da07afa5c8d24a1b6,https://publications.scilifelab.se/publication/afa95f4100dc4c0da07afa5c8d24a1b6,https://doi.org/10.1586/erm.10.110,https://www.ncbi.nlm.nih.gov/pubmed/21405972
"Expression of 5,8-LDS of Aspergillus fumigatus and its dioxygenase domain. A comparison with 7,8-LDS, 10-dioxygenase, and cyclooxygenase.","Hoffmann I, Jernerén F, Garscha U, Oliw EH",Arch. Biochem. Biophys.,2011,2011-02-15,2010-12-07,506,2,216-222,10.1016/j.abb.2010.11.022,21130068,NGI Uppsala (Uppsala Genome Center),,50da86899be74ae69cd43af9a226fbaa,https://publications.scilifelab.se/publication/50da86899be74ae69cd43af9a226fbaa,https://doi.org/10.1016/j.abb.2010.11.022,https://www.ncbi.nlm.nih.gov/pubmed/21130068
Identification of epigenetically regulated genes that predict patient outcome in neuroblastoma.,"Carén H, Djos A, Nethander M, Sjöberg RM, Kogner P, Enström C, Nilsson S, Martinsson T",BMC Cancer,2011,2011-02-11,2011-02-11,11,,66,10.1186/1471-2407-11-66,21314941,NGI Uppsala (SNP&SEQ Technology Platform),,63edf630527848e0b6ac076a603afb2a,https://publications.scilifelab.se/publication/63edf630527848e0b6ac076a603afb2a,https://doi.org/10.1186/1471-2407-11-66,https://www.ncbi.nlm.nih.gov/pubmed/21314941
Performance of microarray and liquid based capture methods for target enrichment for massively parallel sequencing and SNP discovery.,"Kiialainen A, Karlberg O, Ahlford A, Sigurdsson S, Lindblad-Toh K, Syvänen AC",PLoS ONE,2011,2011-02-09,2011-02-09,6,2,e16486,10.1371/journal.pone.0016486,21347407,NGI Uppsala (SNP&SEQ Technology Platform),,b1de501af0ef45cdb57e2b3fe76e2f31,https://publications.scilifelab.se/publication/b1de501af0ef45cdb57e2b3fe76e2f31,https://doi.org/10.1371/journal.pone.0016486,https://www.ncbi.nlm.nih.gov/pubmed/21347407
Genetic association of sequence variants near AGER/NOTCH4 and dementia.,"Bennet AM, Reynolds CA, Eriksson UK, Hong MG, Blennow K, Gatz M, Alexeyenko A, Pedersen NL, Prince JA",J. Alzheimers Dis.,2011,2011-02-08,2011-02-08,24,3,475-484,10.3233/JAD-2011-101848,21297263,NGI Uppsala (SNP&SEQ Technology Platform),,c21e6e471d4f4261aa043808a081e4df,https://publications.scilifelab.se/publication/c21e6e471d4f4261aa043808a081e4df,https://doi.org/10.3233/JAD-2011-101848,https://www.ncbi.nlm.nih.gov/pubmed/21297263
Diagnostic biomarkers of prostate cancer.,"Häggarth L, Hägglöf C, Jaraj SJ, Wester K, Pontén F, Ostman A, Egevad L",Scand. J. Urol. Nephrol.,2011,2011-02-00,2010-11-03,45,1,60-67,10.3109/00365599.2010.526141,21034352,Tissue Profiling,,1835f6705e4e47bba1905ab6a0871ae8,https://publications.scilifelab.se/publication/1835f6705e4e47bba1905ab6a0871ae8,https://doi.org/10.3109/00365599.2010.526141,https://www.ncbi.nlm.nih.gov/pubmed/21034352
The Swedish new variant of Chlamydia trachomatis.,"Unemo M, Clarke IN",Curr. Opin. Infect. Dis.,2011,2011-02-00,2010-12-16,24,1,62-69,10.1097/QCO.0b013e32834204d5,21157332,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,516b7d86ac29495cb3a9c713a3be0ae8,https://publications.scilifelab.se/publication/516b7d86ac29495cb3a9c713a3be0ae8,https://doi.org/10.1097/QCO.0b013e32834204d5,https://www.ncbi.nlm.nih.gov/pubmed/21157332
Genomic duplications mediate overexpression of lamin B1 in adult-onset autosomal dominant leukodystrophy (ADLD) with autonomic symptoms.,"Schuster J, Sundblom J, Thuresson A, Hassin-Baer S, Klopstock T, Dichgans M, Cohen OS, Raininko R, Melberg A, Dahl N",Neurogenetics,2011,2011-02-00,2011-01-13,12,1,65-72,10.1007/s10048-010-0269-y,21225301,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,9afcf3739ac84dc6b8c2a5395144172c,https://publications.scilifelab.se/publication/9afcf3739ac84dc6b8c2a5395144172c,https://doi.org/10.1007/s10048-010-0269-y,https://www.ncbi.nlm.nih.gov/pubmed/21225301
GAD1 is a biomarker for benign and malignant prostatic tissue.,"Jaraj SJ, Augsten M, Häggarth L, Wester K, Pontén F, Ostman A, Egevad L",Scand. J. Urol. Nephrol.,2011,2011-02-00,2010-11-26,45,1,39-45,10.3109/00365599.2010.521189,21091088,Tissue Profiling,,c756e9bf06874f469f0cd521ed6dca65,https://publications.scilifelab.se/publication/c756e9bf06874f469f0cd521ed6dca65,https://doi.org/10.3109/00365599.2010.521189,https://www.ncbi.nlm.nih.gov/pubmed/21091088
Sun-induced nonsynonymous p53 mutations are extensively accumulated and tolerated in normal appearing human skin.,"Ståhl PL, Stranneheim H, Asplund A, Berglund L, Pontén F, Lundeberg J",J. Invest. Dermatol.,2011,2011-02-00,2010-10-15,131,2,504-508,10.1038/jid.2010.302,20944651,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,cc8b30d9114545e3824d54880a0cd264,https://publications.scilifelab.se/publication/cc8b30d9114545e3824d54880a0cd264,https://doi.org/10.1038/jid.2010.302,https://www.ncbi.nlm.nih.gov/pubmed/20944651
Common pathogenetic mechanism involving human chromosome 18 in familial and sporadic ileal carcinoid tumors.,"Cunningham JL, Díaz de Ståhl T, Sjöblom T, Westin G, Dumanski JP, Janson ET",Genes Chromosomes Cancer,2011,2011-02-00,2010-11-26,50,2,82-94,10.1002/gcc.20834,21104784,NGI Uppsala (SNP&SEQ Technology Platform),,d3b47082bad348deb853a4cbb821a2dc,https://publications.scilifelab.se/publication/d3b47082bad348deb853a4cbb821a2dc,https://doi.org/10.1002/gcc.20834,https://www.ncbi.nlm.nih.gov/pubmed/21104784
"Reactive astrocytes and Wnt/β-catenin signaling link nigrostriatal injury to repair in 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine model of Parkinson's disease.","L'Episcopo F, Tirolo C, Testa N, Caniglia S, Morale MC, Cossetti C, D'Adamo P, Zardini E, Andreoni L, Ihekwaba AE, Serra PA, Franciotta D, Martino G, Pluchino S, Marchetti B",Neurobiol. Dis.,2011,2011-02-00,2010-11-09,41,2,508-527,10.1016/j.nbd.2010.10.023,21056667,Bioinformatics and Expression Analysis (BEA),,e196eff556fd47aa9db69794a88a5c31,https://publications.scilifelab.se/publication/e196eff556fd47aa9db69794a88a5c31,https://doi.org/10.1016/j.nbd.2010.10.023,https://www.ncbi.nlm.nih.gov/pubmed/21056667
