Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
"Transcriptome of the alternative ethanol production strain Dekkera bruxellensis CBS 11270 in sugar limited, low oxygen cultivation.","Tiukova IA, Petterson ME, Tellgren-Roth C, Bunikis I, Eberhard T, Pettersson OV, Passoth V",PLoS ONE,2013,2013-03-13,2013-03-13,8,3,e58455,10.1371/journal.pone.0058455,23516483,NGI Uppsala (Uppsala Genome Center),,1fb3bf573bb84fa5b35f277e5e69c233,https://publications.scilifelab.se/publication/1fb3bf573bb84fa5b35f277e5e69c233,https://doi.org/10.1371/journal.pone.0058455,https://www.ncbi.nlm.nih.gov/pubmed/23516483
Gene rearrangements in hormone receptor negative breast cancers revealed by mate pair sequencing.,"Jiao X, Hooper SD, Djureinovic T, Larsson C, Wärnberg F, Tellgren-Roth C, Botling J, Sjöblom T",BMC Genomics,2013,2013-03-12,2013-03-12,14,,165,10.1186/1471-2164-14-165,23496902,NGI Uppsala (Uppsala Genome Center),,755fd30de33c4815b37355906e7fd5f8,https://publications.scilifelab.se/publication/755fd30de33c4815b37355906e7fd5f8,https://doi.org/10.1186/1471-2164-14-165,https://www.ncbi.nlm.nih.gov/pubmed/23496902
The HUPO proteomics standards initiative- mass spectrometry controlled vocabulary.,"Mayer G, Montecchi-Palazzi L, Ovelleiro D, Jones AR, Binz PA, Deutsch EW, Chambers M, Kallhardt M, Levander F, Shofstahl J, Orchard S, Vizcaíno JA, Hermjakob H, Stephan C, Meyer HE, Eisenacher M, HUPO-PSI Group ",Database (Oxford),2013,2013-03-12,2013-03-12,2013,,bat009,10.1093/database/bat009,23482073,Bioinformatics Support and Infrastructure,,84a80a4059fd4217ba39d3a1321ed220,https://publications.scilifelab.se/publication/84a80a4059fd4217ba39d3a1321ed220,https://doi.org/10.1093/database/bat009,https://www.ncbi.nlm.nih.gov/pubmed/23482073
Hierarchical molecular tagging to resolve long continuous sequences by massively parallel sequencing.,"Lundin S, Gruselius J, Nystedt B, Lexow P, Käller M, Lundeberg J",Sci Rep,2013,2013-03-09,2013-03-09,3,,1186,10.1038/srep01186,23470464,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,bb9b79fb1a9f423892352a8eb8c5a56d,https://publications.scilifelab.se/publication/bb9b79fb1a9f423892352a8eb8c5a56d,https://doi.org/10.1038/srep01186,https://www.ncbi.nlm.nih.gov/pubmed/23470464
Recognition of mono-ADP-ribosylated ARTD10 substrates by ARTD8 macrodomains.,"Forst AH, Karlberg T, Herzog N, Thorsell AG, Gross A, Feijs KL, Verheugd P, Kursula P, Nijmeijer B, Kremmer E, Kleine H, Ladurner AG, Schüler H, Lüscher B",Structure,2013,2013-03-05,2013-03-12,21,3,462-475,10.1016/j.str.2012.12.019,23473667,Protein Science Facility (PSF),,e8b7a12d5c304bb4bc87cc945f7ed1b1,https://publications.scilifelab.se/publication/e8b7a12d5c304bb4bc87cc945f7ed1b1,https://doi.org/10.1016/j.str.2012.12.019,https://www.ncbi.nlm.nih.gov/pubmed/23473667
TagGD: fast and accurate software for DNA Tag generation and demultiplexing.,"Costea PI, Lundeberg J, Akan P",PLoS ONE,2013,2013-03-04,2013-03-04,8,3,e57521,10.1371/journal.pone.0057521,23469199,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,35afd44f0879482fa0fed1029c62fc6a,https://publications.scilifelab.se/publication/35afd44f0879482fa0fed1029c62fc6a,https://doi.org/10.1371/journal.pone.0057521,https://www.ncbi.nlm.nih.gov/pubmed/23469199
"Secretion of two novel enzymes, manganese 9S-lipoxygenase and epoxy alcohol synthase, by the rice pathogen Magnaporthe salvinii.","Wennman A, Oliw EH",J. Lipid Res.,2013,2013-03-00,2012-12-13,54,3,762-775,10.1194/jlr.M033787,23233731,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,0c2f343b703d49b0976b7d8b363e95aa,https://publications.scilifelab.se/publication/0c2f343b703d49b0976b7d8b363e95aa,https://doi.org/10.1194/jlr.M033787,https://www.ncbi.nlm.nih.gov/pubmed/23233731
A genome-wide assessment of variability in human serum metabolism.,"Hong MG, Karlsson R, Magnusson PK, Lewis MR, Isaacs W, Zheng LS, Xu J, Grönberg H, Ingelsson E, Pawitan Y, Broeckling C, Prenni JE, Wiklund F, Prince JA",Hum. Mutat.,2013,2013-03-00,2013-01-03,34,3,515-524,10.1002/humu.22267,23281178,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,12710516f0314d4ab08f35c83a061fe9,https://publications.scilifelab.se/publication/12710516f0314d4ab08f35c83a061fe9,https://doi.org/10.1002/humu.22267,https://www.ncbi.nlm.nih.gov/pubmed/23281178
Genetic effects on old-age cognitive functioning: a population-based study.,"Laukka EJ, Lövdén M, Herlitz A, Karlsson S, Ferencz B, Pantzar A, Keller L, Graff C, Fratiglioni L, Bäckman L",Psychol Aging,2013,2013-03-00,2013-01-02,28,1,262-274,10.1037/a0030829,23276211,Mutation Analysis Facility (MAF),,1bffc75b0b2b45f5984c82529687bb44,https://publications.scilifelab.se/publication/1bffc75b0b2b45f5984c82529687bb44,https://doi.org/10.1037/a0030829,https://www.ncbi.nlm.nih.gov/pubmed/23276211
Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.,"Athanasiadis G, Sabater-Lleal M, Buil A, Souto JC, Borrell M, Lathrop M, Watkins H, Almasy L, Hamsten A, Soria JM",J. Thromb. Haemost.,2013,2013-03-00,2013-01-03,11,3,521-528,10.1111/jth.12120,23279374,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,2aad8a9c846643b3abfd4862174e86aa,https://publications.scilifelab.se/publication/2aad8a9c846643b3abfd4862174e86aa,https://doi.org/10.1111/jth.12120,https://www.ncbi.nlm.nih.gov/pubmed/23279374
"Structure of LdtMt2, an L,D-transpeptidase from Mycobacterium tuberculosis.","Böth D, Steiner EM, Stadler D, Lindqvist Y, Schnell R, Schneider G",Acta Crystallogr. D Biol. Crystallogr.,2013,2013-03-00,2013-02-16,69,Pt 3,432-441,10.1107/S0907444912049268,23519418,Protein Science Facility (PSF),,5791ac4d361a44cb9b2356f22cc812d2,https://publications.scilifelab.se/publication/5791ac4d361a44cb9b2356f22cc812d2,https://doi.org/10.1107/S0907444912049268,https://www.ncbi.nlm.nih.gov/pubmed/23519418
Determination of the obesity-associated gene variants within the entire FTO gene by ultra-deep targeted sequencing in obese and lean children.,"Sällman Almén M, Rask-Andersen M, Jacobsson JA, Ameur A, Kalnina I, Moschonis G, Juhlin S, Bringeland N, Hedberg LA, Ignatovica V, Chrousos GP, Manios Y, Klovins J, Marcus C, Gyllensten U, Fredriksson R, Schiöth HB",Int J Obes (Lond),2013,2013-03-00,2012-04-26,37,3,424-431,10.1038/ijo.2012.57,22531089,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,5c2b6ea77b4743da82063c2c4f7a0b30,https://publications.scilifelab.se/publication/5c2b6ea77b4743da82063c2c4f7a0b30,https://doi.org/10.1038/ijo.2012.57,https://www.ncbi.nlm.nih.gov/pubmed/22531089
A gene transfer agent and a dynamic repertoire of secretion systems hold the keys to the explosive radiation of the emerging pathogen Bartonella.,"Guy L, Nystedt B, Toft C, Zaremba-Niedzwiedzka K, Berglund EC, Granberg F, Näslund K, Eriksson AS, Andersson SG",PLoS Genet.,2013,2013-03-00,2013-03-28,9,3,e1003393,10.1371/journal.pgen.1003393,23555299,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,7a7a5b10ce274384a2d4acba2432303b,https://publications.scilifelab.se/publication/7a7a5b10ce274384a2d4acba2432303b,https://doi.org/10.1371/journal.pgen.1003393,https://www.ncbi.nlm.nih.gov/pubmed/23555299
A modified Glenn shunt improves haemodynamics in acute right ventricular failure in an experimental model.,"Vikholm P, Schiller P, Johansson J, Hellgren L",Eur J Cardiothorac Surg,2013,2013-03-00,2012-07-05,43,3,612-618,10.1093/ejcts/ezs386,22761503,Array and Analysis Facility,,7c4249fa03d543eb963d322a8842ba24,https://publications.scilifelab.se/publication/7c4249fa03d543eb963d322a8842ba24,https://doi.org/10.1093/ejcts/ezs386,https://www.ncbi.nlm.nih.gov/pubmed/22761503
The effect of substrate and operational parameters on the abundance of sulphate-reducing bacteria in industrial anaerobic biogas digesters.,"Moestedt J, Nilsson Påledal S, Schnürer A",Bioresour. Technol.,2013,2013-03-00,2013-02-19,132,,327-332,10.1016/j.biortech.2013.01.043,23416620,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,825681d762574757ac627e2c5d4f1b3f,https://publications.scilifelab.se/publication/825681d762574757ac627e2c5d4f1b3f,https://doi.org/10.1016/j.biortech.2013.01.043,https://www.ncbi.nlm.nih.gov/pubmed/23416620
"Oral rehydration solution with glycerol to dairy calves: Effects on fluid balance, metabolism, and intestinal microbiota","Omazic AW, Tråvén M, Roos S, Mellgren E, Holtenius K","Acta Agriculturae Scandinavica, Section A - Animal Science",2013,2013-03-00,2013-03-00,63,1,47-56,10.1080/09064702.2013.785585,,NGI Uppsala (Uppsala Genome Center),,904973ae938946f6854c12586cd67ce9,https://publications.scilifelab.se/publication/904973ae938946f6854c12586cd67ce9,https://doi.org/10.1080/09064702.2013.785585,
Astakine 2--the dark knight linking melatonin to circadian regulation in crustaceans.,"Watthanasurorot A, Saelee N, Phongdara A, Roytrakul S, Jiravanichpaisal P, Söderhäll K, Söderhäll I",PLoS Genet.,2013,2013-03-00,2013-03-21,9,3,e1003361,10.1371/journal.pgen.1003361,23555281,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,c6b3f1aedd074ffca4966f1d6d54d5e3,https://publications.scilifelab.se/publication/c6b3f1aedd074ffca4966f1d6d54d5e3,https://doi.org/10.1371/journal.pgen.1003361,https://www.ncbi.nlm.nih.gov/pubmed/23555281
Brain gene expression differences are associated with abnormal tail biting behavior in pigs.,"Brunberg E, Jensen P, Isaksson A, Keeling LJ",Genes Brain Behav.,2013,2013-03-00,2012-11-14,12,2,275-281,10.1111/gbb.12002,23146156,Array and Analysis Facility,,cd503c88e4774b5e85b3eddf807bbdd6,https://publications.scilifelab.se/publication/cd503c88e4774b5e85b3eddf807bbdd6,https://doi.org/10.1111/gbb.12002,https://www.ncbi.nlm.nih.gov/pubmed/23146156
"Higher magnesium intake is associated with lower fasting glucose and insulin, with no evidence of interaction with select genetic loci, in a meta-analysis of 15 CHARGE Consortium Studies.","Hruby A, Ngwa JS, Renström F, Wojczynski MK, Ganna A, Hallmans G, Houston DK, Jacques PF, Kanoni S, Lehtimäki T, Lemaitre RN, Manichaikul A, North KE, Ntalla I, Sonestedt E, Tanaka T, van Rooij FJA, Bandinelli S, Djoussé L, Grigoriou E, Johansson I, Lohman KK, Pankow JS, Raitakari OT, Riserus U, Yannakoulia M, Zillikens MC, Hassanali N, Liu Y, Mozaffarian D, Papoutsakis C, Syvänen A, Uitterlinden AG, Viikari J, Groves CJ, Hofman A, Lind L, McCarthy MI, Mikkilä V, Mukamal K, Franco OH, Borecki IB, Cupples LA, Dedoussis GV, Ferrucci L, Hu FB, Ingelsson E, Kähönen M, Kao WHL, Kritchevsky SB, Orho-Melander M, Prokopenko I, Rotter JI, Siscovick DS, Witteman JCM, Franks PW, Meigs JB, McKeown NM, Nettleton JA",J. Nutr.,2013,2013-03-00,2013-01-25,143,3,345-353,10.3945/jn.112.172049,23343670,NGI Uppsala (SNP&SEQ Technology Platform),,e1c39bbdf73e495e99c0bc38ef6a1c1c,https://publications.scilifelab.se/publication/e1c39bbdf73e495e99c0bc38ef6a1c1c,https://doi.org/10.3945/jn.112.172049,https://www.ncbi.nlm.nih.gov/pubmed/23343670
Fine-mapping of restless legs locus 4 (RLS4) identifies a haplotype over the SPATS2L and KCTD18 genes.,"Pichler I, Schwienbacher C, Zanon A, Fuchsberger C, Serafin A, Facheris MF, Marroni F, Pattaro C, Shen Y, Tellgren-Roth C, Gyllensten U, Gusella JF, Hicks AA, Pramstaller PP",J. Mol. Neurosci.,2013,2013-03-00,2012-10-12,49,3,600-605,10.1007/s12031-012-9891-5,23054586,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,f007db0ad6f0442f887cf6d7b998147c,https://publications.scilifelab.se/publication/f007db0ad6f0442f887cf6d7b998147c,https://doi.org/10.1007/s12031-012-9891-5,https://www.ncbi.nlm.nih.gov/pubmed/23054586
"Metagenomic detection of viral pathogens in Spanish honeybees: co-infection by Aphid Lethal Paralysis, Israel Acute Paralysis and Lake Sinai Viruses.","Granberg F, Vicente-Rubiano M, Rubio-Guerri C, Karlsson OE, Kukielka D, Belák S, Sánchez-Vizcaíno JM",PLoS ONE,2013,2013-02-27,2013-02-27,8,2,e57459,10.1371/journal.pone.0057459,23460860,NGI Uppsala (SNP&SEQ Technology Platform),,4757933eb5e04a869a182478dd622a04,https://publications.scilifelab.se/publication/4757933eb5e04a869a182478dd622a04,https://doi.org/10.1371/journal.pone.0057459,https://www.ncbi.nlm.nih.gov/pubmed/23460860
Origin and evolution of medium chain alcohol dehydrogenases.,"Jörnvall H, Hedlund J, Bergman T, Kallberg Y, Cederlund E, Persson B",Chem. Biol. Interact.,2013,2013-02-25,2012-12-04,202,1-3,91-96,10.1016/j.cbi.2012.11.008,23200944,Bioinformatics Support and Infrastructure,,60def3883784449d9884f29e78eccdc6,https://publications.scilifelab.se/publication/60def3883784449d9884f29e78eccdc6,https://doi.org/10.1016/j.cbi.2012.11.008,https://www.ncbi.nlm.nih.gov/pubmed/23200944
Classification and nomenclature of the superfamily of short-chain dehydrogenases/reductases (SDRs).,"Persson B, Kallberg Y",Chem. Biol. Interact.,2013,2013-02-25,2012-12-04,202,1-3,111-115,10.1016/j.cbi.2012.11.009,23200746,Bioinformatics Support and Infrastructure,,90ae156bc11f447fb7decb8223931d4f,https://publications.scilifelab.se/publication/90ae156bc11f447fb7decb8223931d4f,https://doi.org/10.1016/j.cbi.2012.11.009,https://www.ncbi.nlm.nih.gov/pubmed/23200746
Evolution of sperm structure and energetics in passerine birds.,"Rowe M, Laskemoen T, Johnsen A, Lifjeld JT",Proc. Biol. Sci.,2013,2013-02-22,2013-01-04,280,1753,20122616,10.1098/rspb.2012.2616,23282997,Bioinformatics Support and Infrastructure,,82d52b73bd3b4b62839f8b5f7a6d957f,https://publications.scilifelab.se/publication/82d52b73bd3b4b62839f8b5f7a6d957f,https://doi.org/10.1098/rspb.2012.2616,https://www.ncbi.nlm.nih.gov/pubmed/23282997
Imatinib ameliorates neuroinflammation in a rat model of multiple sclerosis by enhancing blood-brain barrier integrity and by modulating the peripheral immune response.,"Adzemovic MV, Adzemovic MZ, Zeitelhofer M, Eriksson U, Olsson T, Nilsson I",PLoS ONE,2013,2013-02-20,2013-02-20,8,2,e56586,10.1371/journal.pone.0056586,23437178,Bioinformatics and Expression Analysis (BEA),,8cf94c2161ba4ace877f492726dce9bd,https://publications.scilifelab.se/publication/8cf94c2161ba4ace877f492726dce9bd,https://doi.org/10.1371/journal.pone.0056586,https://www.ncbi.nlm.nih.gov/pubmed/23437178
The synthetic progestin levonorgestrel is a potent androgen in the three-spined stickleback (Gasterosteus aculeatus).,"Svensson J, Fick J, Brandt I, Brunström B",Environ. Sci. Technol.,2013,2013-02-19,2013-02-01,47,4,2043-2051,10.1021/es304305k,23362984,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,3e3990c8c3dc4cb79371f46b1a6681f7,https://publications.scilifelab.se/publication/3e3990c8c3dc4cb79371f46b1a6681f7,https://doi.org/10.1021/es304305k,https://www.ncbi.nlm.nih.gov/pubmed/23362984
STC1 expression by cancer-associated fibroblasts drives metastasis of colorectal cancer.,"Peña C, Céspedes MV, Lindh MB, Kiflemariam S, Mezheyeuski A, Edqvist PH, Hägglöf C, Birgisson H, Bojmar L, Jirström K, Sandström P, Olsson E, Veerla S, Gallardo A, Sjöblom T, Chang AC, Reddel RR, Mangues R, Augsten M, Ostman A",Cancer Res.,2013,2013-02-15,2012-12-18,73,4,1287-1297,10.1158/0008-5472.CAN-12-1875,23243022,Tissue Profiling,,02e1f5c00470444babe5e686e12f9819,https://publications.scilifelab.se/publication/02e1f5c00470444babe5e686e12f9819,https://doi.org/10.1158/0008-5472.CAN-12-1875,https://www.ncbi.nlm.nih.gov/pubmed/23243022
Coastal bacterioplankton community dynamics in response to a natural disturbance.,"Yeo SK, Huggett MJ, Eiler A, Rappé MS",PLoS ONE,2013,2013-02-07,2013-02-07,8,2,e56207,10.1371/journal.pone.0056207,23409156,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ac2d4ddb0e494689b337cee0a2f79304,https://publications.scilifelab.se/publication/ac2d4ddb0e494689b337cee0a2f79304,https://doi.org/10.1371/journal.pone.0056207,https://www.ncbi.nlm.nih.gov/pubmed/23409156
Causal relationship between obesity and vitamin D status: bi-directional Mendelian randomization analysis of multiple cohorts.,"Vimaleswaran KS, Berry DJ, Lu C, Tikkanen E, Pilz S, Hiraki LT, Cooper JD, Dastani Z, Li R, Houston DK, Wood AR, Michaëlsson K, Vandenput L, Zgaga L, Yerges-Armstrong LM, McCarthy MI, Dupuis J, Kaakinen M, Kleber ME, Jameson K, Arden N, Raitakari O, Viikari J, Lohman KK, Ferrucci L, Melhus H, Ingelsson E, Byberg L, Lind L, Lorentzon M, Salomaa V, Campbell H, Dunlop M, Mitchell BD, Herzig KH, Pouta A, Hartikainen AL, Genetic Investigation of Anthropometric Traits-GIANT Consortium , Streeten EA, Theodoratou E, Jula A, Wareham NJ, Ohlsson C, Frayling TM, Kritchevsky SB, Spector TD, Richards JB, Lehtimäki T, Ouwehand WH, Kraft P, Cooper C, März W, Power C, Loos RJ, Wang TJ, Järvelin MR, Whittaker JC, Hingorani AD, Hyppönen E",PLoS Med.,2013,2013-02-05,2013-02-05,10,2,e1001383,10.1371/journal.pmed.1001383,23393431,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,fa89c116fc284ce78b1b366d1dc7d97f,https://publications.scilifelab.se/publication/fa89c116fc284ce78b1b366d1dc7d97f,https://doi.org/10.1371/journal.pmed.1001383,https://www.ncbi.nlm.nih.gov/pubmed/23393431
FANTOM: Functional and taxonomic analysis of metagenomes.,"Sanli K, Karlsson FH, Nookaew I, Nielsen J",BMC Bioinformatics,2013,2013-02-01,2013-02-01,14,,38,10.1186/1471-2105-14-38,23375020,Bioinformatics Support and Infrastructure,,b49daef208484f799d58336b9e5235cb,https://publications.scilifelab.se/publication/b49daef208484f799d58336b9e5235cb,https://doi.org/10.1186/1471-2105-14-38,https://www.ncbi.nlm.nih.gov/pubmed/23375020
Olfactory receptor 51E1 protein as a potential novel tissue biomarker for small intestine neuroendocrine carcinomas.,"Cui T, Tsolakis AV, Li SC, Cunningham JL, Lind T, Öberg K, Giandomenico V",Eur. J. Endocrinol.,2013,2013-02-00,2012-11-28,168,2,253-261,10.1530/EJE-12-0814,23184910,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,055175ed7e5148528aff7cce6e57f6d9,https://publications.scilifelab.se/publication/055175ed7e5148528aff7cce6e57f6d9,https://doi.org/10.1530/EJE-12-0814,https://www.ncbi.nlm.nih.gov/pubmed/23184910
Epigenome-wide association data implicate DNA methylation as an intermediary of genetic risk in rheumatoid arthritis.,"Liu Y, Aryee MJ, Padyukov L, Fallin MD, Hesselberg E, Runarsson A, Reinius L, Acevedo N, Taub M, Ronninger M, Shchetynsky K, Scheynius A, Kere J, Alfredsson L, Klareskog L, Ekström TJ, Feinberg AP",Nat. Biotechnol.,2013,2013-02-00,2013-01-22,31,2,142-147,10.1038/nbt.2487,23334450,Mutation Analysis Facility (MAF),,097b7e8a789744aeb60d443c4756baee,https://publications.scilifelab.se/publication/097b7e8a789744aeb60d443c4756baee,https://doi.org/10.1038/nbt.2487,https://www.ncbi.nlm.nih.gov/pubmed/23334450
Early cone setting in Picea abies acrocona is associated with increased transcriptional activity of a MADS box transcription factor.,"Uddenberg D, Reimegård J, Clapham D, Almqvist C, von Arnold S, Emanuelsson O, Sundström JF",Plant Physiol.,2013,2013-02-00,2012-12-12,161,2,813-823,10.1104/pp.112.207746,23221834,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,0f314be789404dc994a04feee374a04f,https://publications.scilifelab.se/publication/0f314be789404dc994a04feee374a04f,https://doi.org/10.1104/pp.112.207746,https://www.ncbi.nlm.nih.gov/pubmed/23221834
The Swedish Twin Registry: establishment of a biobank and other recent developments.,"Magnusson PKE, Almqvist C, Rahman I, Ganna A, Viktorin A, Walum H, Halldner L, Lundström S, Ullén F, Långström N, Larsson H, Nyman A, Gumpert CH, Råstam M, Anckarsäter H, Cnattingius S, Johannesson M, Ingelsson E, Klareskog L, de Faire U, Pedersen NL, Lichtenstein P",Twin Res Hum Genet,2013,2013-02-00,2012-11-10,16,1,317-329,10.1017/thg.2012.104,23137839,NGI Uppsala (SNP&SEQ Technology Platform),Service,10d33ae5d0ac4b878aeb6157d686d0de,https://publications.scilifelab.se/publication/10d33ae5d0ac4b878aeb6157d686d0de,https://doi.org/10.1017/thg.2012.104,https://www.ncbi.nlm.nih.gov/pubmed/23137839
In vitro and in vivo activities of 2-aminopyrazines and 2-aminopyridines in experimental models of human African trypanosomiasis.,"Vodnala SK, Lundbäck T, Sjöberg B, Svensson R, Rottenberg ME, Hammarström LGJ",Antimicrob. Agents Chemother.,2013,2013-02-00,2012-12-21,57,2,1012-1018,10.1128/AAC.01870-12,23254423,Chemical Biology Consortium Sweden (CBCS),Collaborative,13eb2eee89584305aab1e955570e23b3,https://publications.scilifelab.se/publication/13eb2eee89584305aab1e955570e23b3,https://doi.org/10.1128/AAC.01870-12,https://www.ncbi.nlm.nih.gov/pubmed/23254423
Sequence variation in mitochondrial ATP synthase subunit 6 & 8 and nuclear genes ITS1 and ITS2 in 17 cyprinid species,Demandt MH,J. Appl. Ichthyol.,2013,2013-02-00,2012-06-22,29,1,278-280,10.1111/j.1439-0426.2012.02035.x,,NGI Uppsala (Uppsala Genome Center),,1b6a0bb2b85c45858c576ab5cd0e2ed7,https://publications.scilifelab.se/publication/1b6a0bb2b85c45858c576ab5cd0e2ed7,https://doi.org/10.1111/j.1439-0426.2012.02035.x,
Exome sequencing of prostate cancer supports the hypothesis of independent tumour origins.,"Lindberg J, Klevebring D, Liu W, Neiman M, Xu J, Wiklund P, Wiklund F, Mills IG, Egevad L, Grönberg H",Eur. Urol.,2013,2013-02-00,2012-04-17,63,2,347-353,10.1016/j.eururo.2012.03.050,22502944,"Karolinska High Throughput Center (KHTC), NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,522305b2ffdc45d89bbb7b488c012459,https://publications.scilifelab.se/publication/522305b2ffdc45d89bbb7b488c012459,https://doi.org/10.1016/j.eururo.2012.03.050,https://www.ncbi.nlm.nih.gov/pubmed/22502944
"An MBL-like protein may interfere with the activation of the proPO-system, an important innate immune reaction in invertebrates.","Wu C, Charoensapsri W, Nakamura S, Tassanakajon A, Söderhäll I, Söderhäll K",Immunobiology,2013,2013-02-00,2012-03-31,218,2,159-168,10.1016/j.imbio.2012.02.011,22459272,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,598fbcca822f435b8d94bbd4034c2660,https://publications.scilifelab.se/publication/598fbcca822f435b8d94bbd4034c2660,https://doi.org/10.1016/j.imbio.2012.02.011,https://www.ncbi.nlm.nih.gov/pubmed/22459272
Adipose tissue resting energy expenditure and expression of genes involved in mitochondrial function are higher in women than in men.,"Nookaew I, Svensson PA, Jacobson P, Jernås M, Taube M, Larsson I, Andersson-Assarsson JC, Sjöström L, Froguel P, Walley A, Nielsen J, Carlsson LM",J. Clin. Endocrinol. Metab.,2013,2013-02-00,2012-12-25,98,2,E370-E378,10.1210/jc.2012-2764,23264395,Bioinformatics Support and Infrastructure,,752ae511ee974720af3eb8a3ba277f87,https://publications.scilifelab.se/publication/752ae511ee974720af3eb8a3ba277f87,https://doi.org/10.1210/jc.2012-2764,https://www.ncbi.nlm.nih.gov/pubmed/23264395
"Early-phase GVHD gene expression profile in target versus non-target tissues: kidney, a possible target?","Sadeghi B, Al-Chaqmaqchi H, Al-Hashmi S, Brodin D, Hassan Z, Abedi-Valugerdi M, Moshfegh A, Hassan M",Bone Marrow Transplant.,2013,2013-02-00,2012-07-25,48,2,284-293,10.1038/bmt.2012.120,22825425,Bioinformatics and Expression Analysis (BEA),,7b3f0f1b36884b6c835a6faf0ce43884,https://publications.scilifelab.se/publication/7b3f0f1b36884b6c835a6faf0ce43884,https://doi.org/10.1038/bmt.2012.120,https://www.ncbi.nlm.nih.gov/pubmed/22825425
The phylogeographic pattern of Francisella tularensis in Sweden indicates a Scandinavian origin of Eurosiberian tularaemia.,"Karlsson E, Svensson K, Lindgren P, Byström M, Sjödin A, Forsman M, Johansson A",Environ. Microbiol.,2013,2013-02-00,2012-12-21,15,2,634-645,10.1111/1462-2920.12052,23253075,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform)",,ac0708bc0161400a80b688b9ae4e6f82,https://publications.scilifelab.se/publication/ac0708bc0161400a80b688b9ae4e6f82,https://doi.org/10.1111/1462-2920.12052,https://www.ncbi.nlm.nih.gov/pubmed/23253075
First insights into the syntrophic acetate-oxidizing bacteria--a genetic study.,"Müller B, Sun L, Schnürer A",Microbiologyopen,2013,2013-02-00,2012-12-15,2,1,35-53,10.1002/mbo3.50,23239474,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,b1621f7bf26746fab16285c1800c8476,https://publications.scilifelab.se/publication/b1621f7bf26746fab16285c1800c8476,https://doi.org/10.1002/mbo3.50,https://www.ncbi.nlm.nih.gov/pubmed/23239474
Population pharmacokinetic modeling and deconvolution of enantioselective absorption of eflornithine in the rat,"Johansson CC, Gennemark P, Artursson P, Äbelö A, Ashton M, Jansson-Löfmark R",J Pharmacokinet Pharmacodyn,2013,2013-02-00,2013-01-10,40,1,117-128,10.1007/s10928-012-9293-x,,Chemical Biology Consortium Sweden (CBCS),Service,b380f7e136c54c1fba2524c096768e77,https://publications.scilifelab.se/publication/b380f7e136c54c1fba2524c096768e77,https://doi.org/10.1007/s10928-012-9293-x,
A gene-centric study of common carotid artery remodelling.,"Harrison SC, Zabaneh D, Asselbergs FW, Drenos F, Jones GT, Shah S, Gertow K, Sennblad B, Strawbridge RJ, Gigante B, Holewijn S, De Graaf J, Vermeulen S, Folkersen L, van Rij AM, Baldassarre D, Veglia F, Talmud PJ, Deanfield JE, Agu O, Kivimaki M, Kumari M, Bown MJ, Nyyssönen K, Rauramaa R, Smit AJ, Franco-Cereceda A, Giral P, Mannarino E, Silveira A, Syvänen AC, de Borst GJ, van der Graaf Y, de Faire U, Baas AF, Blankensteijn JD, Wareham NJ, Fowkes G, Tzoulaki I, Price JF, Tremoli E, Hingorani AD, Eriksson P, Hamsten A, Humphries SE",Atherosclerosis,2013,2013-02-00,2012-12-19,226,2,440-446,10.1016/j.atherosclerosis.2012.11.002,23246012,NGI Uppsala (SNP&SEQ Technology Platform),,d345c48669194332892dfdd108d3e525,https://publications.scilifelab.se/publication/d345c48669194332892dfdd108d3e525,https://doi.org/10.1016/j.atherosclerosis.2012.11.002,https://www.ncbi.nlm.nih.gov/pubmed/23246012
